TP,TN,FP,FN,Accuracy,MCC,F1_macro,F1_weighted,Run
55,315,7,36,0.8958837772397095,0.6761013534660881,0.8275306160106439,0.8882597707949291,1
64,306,3,40,0.8958837772397095,0.713116911486354,0.8414445783670372,0.8875604286517389,2
58,308,8,39,0.8861985472154964,0.662461275757593,0.8203832736492427,0.878037453293281,3
58,309,6,40,0.8886198547215496,0.673380244546419,0.8233861371411573,0.8797834148899427,4
59,314,8,32,0.9031476997578692,0.7009942644867659,0.8434776017585084,0.8975316905344001,5
65,298,13,37,0.8789346246973365,0.6560832970049557,0.8224114207086344,0.873112492097642,6
59,305,11,38,0.8813559322033898,0.6479168346603384,0.8161158714437589,0.8741954377297718,7
52,323,6,32,0.9079903147699758,0.6960604523169437,0.8384194053208137,0.9013156149704252,8
70,298,7,38,0.8910411622276029,0.7054462183504622,0.8432769743222162,0.8845469086088881,9
53,317,2,41,0.8958837772397095,0.6880629472718373,0.8239469431859863,0.8852567449363185,10
64,306,8,35,0.8958837772397095,0.6987494030207386,0.8414445783670372,0.8898099823241633,11
56,315,6,36,0.8983050847457628,0.6873089979721525,0.8323863636363635,0.8906697116442879,12
63,310,7,33,0.9031476997578692,0.7139593384590586,0.8492150419861264,0.8974705778871596,13
55,313,10,35,0.8910411622276029,0.6576843828089168,0.8213066679486564,0.8842839437897205,14
63,314,6,30,0.9128329297820823,0.7375307884197471,0.861780455153949,0.9079514182638543,15
56,311,9,37,0.8886198547215496,0.6584175177931527,0.8199992420222846,0.8810850423467285,16
52,317,7,37,0.8934624697336562,0.6611341036787597,0.8189029737702305,0.8850217720774193,17
50,313,10,40,0.8789346246973365,0.6145883872225232,0.7963510848126234,0.8695144490450879,18
52,307,19,35,0.8692493946731235,0.5829783019229208,0.7886947623739863,0.8641949863720013,19
55,311,3,44,0.8861985472154964,0.6708848992458024,0.8151914160311521,0.8748263113617537,20
49,317,8,39,0.8861985472154964,0.6318263624975803,0.8034229581244621,0.8766237589251155,21
58,312,6,37,0.8958837772397095,0.6880875350049968,0.8325459911553657,0.8881535750010692,22
61,316,4,32,0.9128329297820823,0.7380072955981555,0.8591298415826574,0.9069361200974396,23
65,296,8,44,0.87409200968523,0.6586201973378774,0.8167701863354037,0.8651587385138284,24
60,306,9,38,0.8861985472154964,0.6656324733881106,0.8236213460787076,0.8788215600896148,25
48,328,6,31,0.910411622276029,0.6878961580677321,0.834206728943571,0.9036076139427739,26
62,307,6,38,0.8934624697336562,0.6940012602666267,0.835612968591692,0.8859066165232772,27
53,316,7,37,0.8934624697336562,0.6645211748794875,0.8207889546351085,0.8851727151596774,28
67,299,9,38,0.8861985472154964,0.6841888901182734,0.8337316373292218,0.8796401834797118,29
62,317,6,28,0.9176755447941889,0.7461672412706756,0.866955961494732,0.913299737607569,30
