TP,TN,FP,FN,Accuracy,MCC,F1_macro,F1_weighted,Run
65,288,39,21,0.8547215496368039,0.5954677990783451,0.7949354518371401,0.8595473333157005,1
62,289,33,29,0.8498789346246973,0.5700690453199696,0.7848958333333333,0.8510240112994352,2
72,284,27,30,0.8619854721549637,0.6253664150046264,0.8126089552238807,0.861286747858769,3
78,283,35,17,0.87409200968523,0.6711797519188673,0.8329288025889967,0.8777063400644116,4
66,287,29,31,0.8547215496368039,0.5929307556718502,0.7964313880126184,0.8541940368619243,5
68,291,32,22,0.8692493946731235,0.6326663314013709,0.815441906653426,0.8716622865125719,6
76,270,26,41,0.837772397094431,0.5869347792892365,0.7918425071276508,0.8342211169423605,7
78,277,35,23,0.8595641646489104,0.6364237540514729,0.8171003603933785,0.8621247960613042,8
69,274,37,33,0.8305084745762712,0.5504307189130379,0.7750964650236494,0.8315896845187613,9
60,284,34,35,0.8329297820823245,0.5266167100770038,0.7633001918716205,0.8326189356974553,10
65,299,21,28,0.8813559322033898,0.6514823663389511,0.825261412794764,0.8796778910244992,11
65,277,34,37,0.8280871670702179,0.533303358391001,0.7665830845771144,0.8272168262802211,12
70,273,47,23,0.8305084745762712,0.5615861504286753,0.7765151515151516,0.8368919216376843,13
54,295,27,37,0.8450363196125908,0.5318984345862621,0.7650238247635304,0.8417162990794348,14
68,280,36,29,0.8426150121065376,0.5733907290164665,0.7863084577114428,0.8444741907893943,15
58,289,31,35,0.8401937046004843,0.5351542594815852,0.7674390826564739,0.8389338843070815,16
68,286,24,35,0.8571428571428571,0.6059737454535066,0.8019667601284084,0.8543587421558895,17
66,282,38,27,0.8426150121065376,0.5686626388402348,0.7833560643354611,0.8456328288911755,18
55,289,33,36,0.8329297820823245,0.5080336088013531,0.7539395404660962,0.8319170866769883,19
50,298,27,38,0.8426150121065376,0.5100393367442247,0.7538623756475495,0.8386784032313405,20
70,286,32,25,0.8619854721549637,0.6208658037649566,0.8100199333403275,0.863669540542475,21
78,273,38,24,0.8498789346246973,0.616537216811682,0.8068113230323515,0.852970968277481,22
68,292,29,24,0.8716707021791767,0.6368243579653158,0.8181871039013896,0.8728645324978772,23
68,280,35,30,0.8426150121065376,0.5730115676169815,0.7863084577114428,0.8439429968800066,24
64,292,28,29,0.8619854721549637,0.6029863106957764,0.8014841674748071,0.8617201155554892,25
66,290,29,28,0.8619854721549637,0.6089483320057618,0.8044653758939473,0.862242258298986,26
59,296,35,23,0.8595641646489104,0.5839406874260524,0.790611888111888,0.863055419157114,27
73,284,22,34,0.864406779661017,0.6354106011748382,0.8165143437420664,0.8616830392296074,28
68,278,38,29,0.837772397094431,0.5636600669441091,0.7812032988321248,0.8401967870199581,29
70,276,49,18,0.837772397094431,0.5828860319365309,0.7840447035502174,0.8458576325306962,30
