TP,TN,FP,FN,Accuracy,MCC,F1_macro,F1_weighted,Run
75,306,13,19,0.9225181598062954,0.775248552918001,0.8872431915910176,0.9216019268656388,1
74,308,11,20,0.9249394673123487,0.7806644242961942,0.889451097890565,0.9235745300268954,2
73,302,17,21,0.9079903147699758,0.73461153687729,0.8671441148584587,0.9072768440291633,3
71,308,11,23,0.9176755447941889,0.7576612016756182,0.8772552447552449,0.9156289473238627,4
73,302,17,21,0.9079903147699758,0.73461153687729,0.8671441148584587,0.9072768440291633,5
73,305,14,21,0.9152542372881356,0.7533939518364339,0.8761831341813353,0.9140753677978442,6
74,302,17,20,0.910411622276029,0.742459343559228,0.8711388455538221,0.9098948752138948,7
73,308,11,21,0.9225181598062954,0.7730217394071541,0.8854210015258704,0.9209395573262774,8
75,299,20,19,0.9055690072639225,0.732445764898899,0.8662131519274376,0.9057447030466745,9
71,306,13,23,0.9128329297820823,0.7443282618198487,0.8710986267166042,0.911057001992062,10
76,302,17,18,0.9152542372881356,0.7580812780365984,0.8790305708284167,0.9150939555781368,11
71,305,14,23,0.910411622276029,0.7378129613463899,0.8680545361919646,0.9087825035804882,12
77,301,18,17,0.9152542372881356,0.7598896388751517,0.8799348799348798,0.9154119129906055,13
76,302,17,18,0.9152542372881356,0.7580812780365984,0.8790305708284167,0.9150939555781368,14
75,305,14,19,0.9200968523002422,0.7688729411402381,0.8841751013435994,0.91931594467075,15
73,306,13,21,0.9176755447941889,0.7598389664527856,0.8792397660818714,0.9163558614049246,16
72,305,14,22,0.9128329297820823,0.7456167369877957,0.8721362229102168,0.9114356179581556,17
71,306,13,23,0.9128329297820823,0.7443282618198487,0.8710986267166042,0.911057001992062,18
76,304,15,18,0.9200968523002422,0.770325184061769,0.8850697811696251,0.9196359697853657,19
73,305,14,21,0.9152542372881356,0.7533939518364339,0.8761831341813353,0.9140753677978442,20
74,303,16,20,0.9128329297820823,0.748599944121991,0.8741365298659082,0.9121570101328916,21
74,302,17,20,0.910411622276029,0.742459343559228,0.8711388455538221,0.9098948752138948,22
75,303,16,19,0.9152542372881356,0.7563922638104985,0.8781043133617237,0.9147654224996302,23
68,306,13,26,0.9055690072639225,0.7208535192398631,0.8586175115207373,0.9030044297653452,24
75,299,20,19,0.9055690072639225,0.732445764898899,0.8662131519274376,0.9057447030466745,25
76,302,17,18,0.9152542372881356,0.7580812780365984,0.8790305708284167,0.9150939555781368,26
73,303,16,21,0.910411622276029,0.7407828420919902,0.8701357196882781,0.9095360591762954,27
73,303,16,21,0.910411622276029,0.7407828420919902,0.8701357196882781,0.9095360591762954,28
73,305,14,21,0.9152542372881356,0.7533939518364339,0.8761831341813353,0.9140753677978442,29
72,306,13,22,0.9152542372881356,0.752096782329658,0.8751867234248314,0.913713179062624,30
