TP,TN,FP,FN,Accuracy,MCC,F1_macro,F1_weighted,Run
78,292,28,15,0.8958837772397095,0.7183821243187284,0.8576695278625984,0.8982052036037396,1
76,282,38,17,0.8668280871670703,0.6526291076566589,0.8227232641083875,0.8713242099060622,2
73,293,26,21,0.8861985472154964,0.6826821363305278,0.8411135394412658,0.8872232064830925,3
75,285,39,14,0.8716707021791767,0.6643744031606359,0.8269220125089942,0.8769979271399128,4
69,288,44,12,0.864406779661017,0.6406707301052263,0.811366305624429,0.8721569859129383,5
81,281,31,20,0.8765133171912833,0.6793084062526249,0.8386829951979413,0.8785939849009171,6
80,278,37,18,0.8668280871670703,0.6598171100327362,0.8270848399497583,0.8706418331121658,7
85,270,36,22,0.8595641646489104,0.6514691355004861,0.8243120342662678,0.862231893434624,8
80,268,39,26,0.8426150121065376,0.6053604743961056,0.8014790164540581,0.845459522444209,9
78,289,29,17,0.8886198547215496,0.701069272683347,0.8492796395024118,0.8908572129330646,10
78,287,26,22,0.8837772397094431,0.6878080123588478,0.8437677321732551,0.8845429719110925,11
81,285,31,16,0.8861985472154964,0.7027087120050193,0.8494722883531209,0.8888990074259651,12
84,282,27,20,0.8861985472154964,0.7052654412162181,0.8522361359570662,0.8873992385226126,13
73,284,33,23,0.864406779661017,0.6346816381487858,0.8165143437420666,0.8666765633538582,14
83,287,27,16,0.8958837772397095,0.7266270742551708,0.862283157429451,0.8976955753667332,15
74,303,27,9,0.9128329297820823,0.7549322195235079,0.8741365298659082,0.9158745682034409,16
71,292,32,18,0.8789346246973365,0.6642589000305552,0.8303594900105151,0.8820117825508003,17
66,294,37,16,0.8716707021791767,0.6390202013422815,0.8154151030906102,0.8768521389373342,18
60,301,29,23,0.87409200968523,0.6188864473240512,0.8090818576203684,0.8757105196951437,19
69,288,37,19,0.864406779661017,0.6283394397279467,0.811366305624429,0.8687662706777227,20
84,278,29,22,0.8765133171912833,0.6838670072684747,0.8415517591568684,0.8777748167079888,21
79,280,35,19,0.8692493946731235,0.6614121739855336,0.8286675680658842,0.8724797888309137,22
66,291,29,27,0.864406779661017,0.6144245018280763,0.8071766824518108,0.8649154916362098,23
74,278,41,20,0.8523002421307506,0.6161617806919119,0.8046342465859655,0.8572070357897728,24
69,294,29,21,0.8789346246973365,0.6568527991748023,0.8278363236176882,0.8807514531801685,25
89,280,23,21,0.8934624697336562,0.7290175322678528,0.8644770598412983,0.893765981879126,26
80,275,37,21,0.8595641646489104,0.6424361987816531,0.8192751086431675,0.8628699333468176,27
82,270,42,19,0.8523002421307506,0.6350930610404877,0.8136956923645775,0.8570231391766121,28
80,284,27,22,0.8813559322033898,0.6865466076758104,0.8430668538149558,0.8822943900070279,29
69,286,31,27,0.8595641646489104,0.6122875752435891,0.8060090702947846,0.8605513553282492,30
