TP,TN,FP,FN,Accuracy,MCC,F1_macro,F1_weighted,Run
68,296,7,42,0.8813559322033898,0.6823444606257095,0.8293460387064131,0.8733719573244679,1
49,314,13,37,0.8789346246973365,0.6025033631033165,0.7942079247388982,0.8712612631916666,2
65,296,14,38,0.87409200968523,0.6445270114787797,0.8167701863354038,0.8681364955709623,3
59,289,18,47,0.8426150121065376,0.5584855150940571,0.7718600481010292,0.8336937340362778,4
49,311,16,37,0.8716707021791767,0.5807367092466685,0.7852440519990189,0.8647433752563397,5
62,294,14,43,0.8619854721549637,0.6124378333870645,0.7983553899524605,0.8540317118796509,6
73,306,10,24,0.9176755447941889,0.7626539864091233,0.8792397660818714,0.9153660988629767,7
54,301,15,43,0.8595641646489104,0.5786845739908375,0.7813618108798832,0.850699120496956,8
60,317,14,22,0.9128329297820823,0.7171063641076318,0.8577497129735936,0.9111182771187831,9
58,306,12,37,0.8813559322033898,0.6425028578769703,0.8144500985650759,0.8746113925221083,10
60,299,14,40,0.8692493946731235,0.620243032568172,0.8034165432621113,0.8620876618836409,11
55,311,17,30,0.8861985472154964,0.6342893717007417,0.8151914160311521,0.8825927163350413,12
59,304,18,32,0.8789346246973365,0.6305014469061178,0.8131965552178319,0.875178163584222,13
70,289,17,37,0.8692493946731235,0.6432165350995689,0.8181032232806995,0.8645785114409387,14
64,303,12,34,0.8886198547215496,0.6751459454820524,0.8325400183343911,0.8834576940499284,15
60,303,20,30,0.8789346246973365,0.631726717187643,0.8148314203730272,0.876296632749834,16
58,304,17,34,0.8765133171912833,0.623290987066219,0.8086103968088103,0.8718208389534703,17
63,297,15,38,0.8716707021791767,0.6321986069862877,0.8109970383290305,0.8657070514588633,18
50,319,10,34,0.8934624697336562,0.6452118471798846,0.8149641577060932,0.8864589028613086,19
61,304,16,32,0.8837772397094431,0.649848968592781,0.8222381635581062,0.8797252840780794,20
59,306,14,34,0.8837772397094431,0.6467733372227322,0.8190580503833516,0.8785368195210956,21
60,303,20,30,0.8789346246973365,0.631726717187643,0.8148314203730272,0.876296632749834,22
56,309,18,30,0.8837772397094431,0.6311590898628493,0.813963963963964,0.8804659380930566,23
53,299,12,49,0.8523002421307506,0.5696387074631496,0.7710830236340672,0.840084644226778,24
67,301,12,33,0.8910411622276029,0.687970297367917,0.8395257872604975,0.8864179875510678,25
55,304,14,40,0.8692493946731235,0.6034790905018081,0.7945803551691106,0.8614526274959978,26
69,300,10,34,0.8934624697336562,0.701441626775067,0.8449593884376493,0.888423188560045,27
58,306,14,35,0.8813559322033898,0.6384553984728069,0.8144500985650758,0.8756905188711133,28
62,303,16,32,0.8837772397094431,0.6528368301257458,0.8237678685726477,0.8797932150696558,29
61,313,11,28,0.9055690072639225,0.705992769597995,0.849558679306963,0.9017905327588895,30
