data type,model,MCC Original,MCC Oversampled,weighted f1-score Original,weighted f1-score Oversampled,macro f1-score Original,macro f1-score Oversampled
all,cnn,0.6946828662622082,0.6786914560873591,0.8935772647914649,0.8874193998415987,0.8465146329804202,0.8390406571345612
all,rf,0.6698079331442621,0.680644265198724,0.8852237984582695,0.8863347030509843,0.8296243613194524,0.8391114602086734
all,svm,0.650618654058564,0.6486522380617173,0.8733993236001075,0.8736942862631085,0.8145748079123927,0.8239727791959798
