TP,TN,FP,FN,Accuracy,MCC,F1_macro,F1_weighted,Run
74,299,21,19,0.9031476997578692,0.7246160316570924,0.8622690588941506,0.9035110654544356,1
67,307,19,20,0.9055690072639225,0.7148637578003384,0.8574210624153529,0.9053683908270534,2
72,300,19,22,0.9007263922518159,0.714593503056687,0.857207909938019,0.9001537806424239,3
71,307,16,19,0.9152542372881356,0.748524632075198,0.8741653826399589,0.914731921339218,4
74,281,37,21,0.8595641646489104,0.6290116160002373,0.8124491074224867,0.8632059082026436,5
78,293,14,28,0.8983050847457628,0.7245692059550306,0.8604999034935341,0.8958433520130595,6
66,303,26,18,0.8934624697336562,0.6836254486578026,0.8411538461538461,0.8952281616688396,7
66,292,35,20,0.8668280871670703,0.6238750090034051,0.8099051827303692,0.8706061560456123,8
71,304,18,20,0.9079903147699758,0.7301483305288056,0.8650326797385621,0.9076215797053284,9
69,292,31,21,0.87409200968523,0.6463579681058754,0.8222773915921882,0.8764155351602544,10
75,279,32,27,0.8571428571428571,0.6224718203283212,0.8110396811241305,0.8582728369472377,11
73,297,20,23,0.8958837772397095,0.7051542606059377,0.8524914239199952,0.8953026296506061,12
78,280,23,32,0.8668280871670703,0.6511921213577057,0.824952799291026,0.8649623565191276,13
55,301,25,32,0.8619854721549637,0.573169234247868,0.7860939729039644,0.8598259579486344,14
74,287,25,27,0.87409200968523,0.657001060052125,0.8284664536741214,0.8736636007085999,15
75,283,39,16,0.8668280871670703,0.6518559743883652,0.8215702446879541,0.871832560133511,16
78,288,31,16,0.8861985472154964,0.6969172444465447,0.8465157469419384,0.8890330329493219,17
70,299,24,20,0.8934624697336562,0.6926463151431869,0.84616686983611,0.8942885937493337,18
67,299,31,16,0.8861985472154964,0.6718828343642143,0.8337316373292218,0.8895908043202124,19
75,285,27,26,0.8716707021791767,0.653860707926164,0.8269220125089942,0.8718837911776063,20
75,282,33,23,0.864406779661017,0.6394526809020711,0.818916379580332,0.8666043835296491,21
68,286,30,29,0.8571428571428571,0.6039503473227253,0.8019667601284083,0.8573959585053087,22
78,287,30,18,0.8837772397094431,0.6899933168689686,0.8437677321732551,0.8860744363143918,23
68,293,22,30,0.87409200968523,0.643066134233033,0.8209497765623959,0.872202508063085,24
78,274,35,26,0.8523002421307506,0.6199438012075676,0.8093649028020552,0.854271762814211,25
68,300,24,21,0.8910411622276029,0.681791894748288,0.8408068868045742,0.8916907433753146,26
75,295,16,27,0.8958837772397095,0.7115258845084955,0.8546357914037113,0.8938213779479095,27
68,292,30,23,0.8716707021791767,0.6372568860656832,0.8181871039013897,0.8733420646253577,28
67,296,22,28,0.8789346246973365,0.6510586584851797,0.8251896248137613,0.8775264587615224,29
64,294,35,20,0.8668280871670703,0.6180765955718938,0.8069585022393324,0.8707326253145313,30
