TP,TN,FP,FN,Accuracy,MCC,F1_macro,F1_weighted,Run
61,311,5,36,0.9007263922518159,0.7092245802621313,0.8433130685025307,0.8936071401069047,1
46,315,13,39,0.87409200968523,0.5794638346994001,0.7813212772890192,0.8651253217956334,2
53,310,10,40,0.8789346246973365,0.6257671516438551,0.8024301569077689,0.8700041420759863,3
57,307,14,35,0.8813559322033898,0.6351702140245644,0.8127400086981466,0.8755921946289494,4
44,306,10,53,0.847457627118644,0.5305903461994647,0.7447240618101545,0.8305967747970217,5
54,310,12,37,0.8813559322033898,0.629065226386308,0.807327220968648,0.8741265658718722,6
56,311,9,37,0.8886198547215496,0.6584175177931527,0.8199992420222846,0.8810850423467285,7
49,307,8,49,0.8619854721549637,0.5853781756026324,0.7736551127349647,0.8479484770533359,8
48,310,12,43,0.8668280871670703,0.5765855929730175,0.7771400539612461,0.8562161443068392,9
55,290,17,51,0.8353510895883777,0.533607804570479,0.7565196282424747,0.8239456866702471,10
64,299,12,38,0.8789346246973365,0.655352325610801,0.8209703148841725,0.872521552122263,11
55,302,12,44,0.864406779661017,0.5990763646260094,0.7889010587805768,0.8546246619761017,12
60,310,10,33,0.8958837772397095,0.6834803039388072,0.8356698035514347,0.8903440916603882,13
64,302,7,40,0.8861985472154964,0.6818851705755803,0.829615975422427,0.8783530645719196,14
63,304,6,40,0.8886198547215496,0.6869644027297501,0.8311108740487874,0.8805065545436496,15
63,307,7,36,0.8958837772397095,0.6987224165389793,0.8400565597615124,0.8892485751623828,16
47,307,10,49,0.8571428571428571,0.5609238983165228,0.7633559615029766,0.843074822796875,17
60,303,12,38,0.8789346246973365,0.6437985421416079,0.8148314203730274,0.8720758456338302,18
45,315,13,40,0.8716707021791767,0.5699242632116017,0.775885900336852,0.8620922219949443,19
60,298,13,42,0.8668280871670703,0.6177569260644357,0.8006144393241168,0.8587600376399877,20
64,305,7,37,0.8934624697336562,0.6963035669733655,0.8384538795249271,0.8866149273840218,21
67,303,12,31,0.8958837772397095,0.6982813025650078,0.8454031843862352,0.8918196617133705,22
51,309,11,42,0.8716707021791767,0.601091241995503,0.7895389644728619,0.8618021600516738,23
55,308,15,35,0.8789346246973365,0.6213299538833672,0.8062124624624625,0.873185837168888,24
60,310,14,29,0.8958837772397095,0.6764644418612438,0.8356698035514348,0.8922709388184131,25
63,302,7,41,0.8837772397094431,0.6746125586749315,0.8252591495663211,0.8754524904840616,26
50,309,7,47,0.8692493946731235,0.6063015494796506,0.7844967532467532,0.8561601836420237,27
51,313,8,41,0.8813559322033898,0.6295407090545104,0.8014520480745646,0.8712917025230414,28
46,310,7,50,0.8619854721549637,0.5772616377609278,0.7666273432930516,0.8464536557115461,29
60,303,3,47,0.8789346246973365,0.6713601505708238,0.8148314203730274,0.867327460128326,30
